text,category,subcategory,language,is_sarcastic
cattle infestation in colony roads jam,municipal_traffic_obstruction,cattle_blocking_road,English,No
garbage smell at signal is bad jam too,municipal_traffic_obstruction,road_blockage,English,No
fallen tree branch on bike rider jam,municipal_traffic_obstruction,fallen_tree_blocking_road,English,No
construction debris dust and jam on road,municipal_traffic_obstruction,construction_debris_blocking_road,English,No
road narrow due to iron bars on road jam,municipal_traffic_obstruction,road_narrowing_due_to_shop_extension,Hinglish,No
water stagnant at bus stand buses stuck,municipal_traffic_obstruction,waterlogging_stopping_traffic,English,No
pothole accidents increasing jam in area,municipal_traffic_obstruction,traffic_jam,English,No
manhole lid missing gadi wheel trapped jam,municipal_traffic_obstruction,open_manhole_on_main_road,English,No
cattle on divider jumping on road jam,municipal_traffic_obstruction,cattle_blocking_road,English,No
garbage smell making pedestrians stop jam,municipal_traffic_obstruction,road_blockage,English,No
fallen tree hit a transformer road block,municipal_traffic_obstruction,road_blockage,English,No
construction gravel on road skidding jam,municipal_traffic_obstruction,construction_debris_blocking_road,English,No
road narrow ho gya h kiosks ki wajha se,municipal_traffic_obstruction,road_narrowing_due_to_shop_extension,Hinglish,No
water flow diverted to road heavy jam,municipal_traffic_obstruction,waterlogging_stopping_traffic,English,No
pothols are causing bottle necks in traffic,municipal_traffic_obstruction,traffic_jam,English,No
road sink hole at main square traffic stuck,municipal_traffic_obstruction,drain_collapse_blocking_vehicles,English,No
manhole repair digging for 2 weeks jam,municipal_traffic_obstruction,road_blockage,English,No
cattle nuisance in peak hours jam in delhi,municipal_traffic_obstruction,cattle_blocking_road,Hinglish,No
garbage truck leaking oil road slippery jam,municipal_traffic_obstruction,road_blockage,English,No
fallen tree on school gate buses jam,municipal_traffic_obstruction,fallen_tree_blocking_road,English,No
construction material blocks fire engine,municipal_traffic_obstruction,construction_debris_blocking_road,English,No
road narrow due to hoarding pillar jam,municipal_traffic_obstruction,road_narrowing_due_to_shop_extension,Hinglish,No
water log is 2 feet deep traffic stopped,municipal_traffic_obstruction,waterlogging_stopping_traffic,English,No
pothole chain on road traffic restricted,municipal_traffic_obstruction,traffic_jam,English,No
manhole repair sand on road blocks lane,municipal_traffic_obstruction,construction_debris_blocking_road,English,No
cattle sitting in the middle of highway jam,municipal_traffic_obstruction,cattle_blocking_road,English,No
garbage smell at bus stop causing jam,municipal_traffic_obstruction,road_blockage,English,No
fallen tree branch on electric wires jam,municipal_traffic_obstruction,road_blockage,English,No
construction cement on road making it jam,municipal_traffic_obstruction,construction_debris_blocking_road,English,No
road narrow due to illegal structure jam,municipal_traffic_obstruction,road_narrowing_due_to_shop_extension,Hinglish,No
water stagnation is deep car engine failed jam,municipal_traffic_obstruction,waterlogging_stopping_traffic,English,No
pothols are killing traffic speed in area,municipal_traffic_obstruction,traffic_jam,English,No
road damage needs urgent repair jam is bad,municipal_traffic_obstruction,traffic_jam,English,No
manhole cover missing gadi wheel stuck jam,municipal_traffic_obstruction,open_manhole_on_main_road,Hinglish,No
cattle on flyover no space for cars jam,municipal_traffic_obstruction,cattle_blocking_road,English,No
garbage smell causing bikes to stall jam,municipal_traffic_obstruction,road_blockage,English,No
fallen tree blocked the highway 3 hrs jam,municipal_traffic_obstruction,fallen_tree_blocking_road,English,No
construction debris left after work jam h,municipal_traffic_obstruction,construction_debris_blocking_road,Hinglish,No
road narrow ho gya vendors ki wajha se jam h,municipal_traffic_obstruction,road_narrowing_due_to_shop_extension,Hinglish,No
water log at underpass cars drowned jam,municipal_traffic_obstruction,waterlogging_stopping_traffic,English,No
pothols are causing long queues of cars,municipal_traffic_obstruction,traffic_jam,English,No
road toota h rasta bnd h dwarka me,municipal_traffic_obstruction,road_blockage,Hinglish,No
manhole repair digging left open jam h,municipal_traffic_obstruction,road_blockage,Hinglish,No
cattle roaming in colony streets jam too,municipal_traffic_obstruction,cattle_blocking_road,English,No
garbage smell at signal is bad jam delay,municipal_traffic_obstruction,road_blockage,English,No
fallen tree on the only exit of colony jam,municipal_traffic_obstruction,fallen_tree_blocking_road,English,No
construction material blocks path of people,illegal_construction_and_encroachment,building_material_dumping_on_public_land,English,No
construction material forced people on road jam,municipal_traffic_obstruction,construction_debris_blocking_road,English,No
road narrow due to shop ramp jam h,municipal_traffic_obstruction,road_narrowing_due_to_shop_extension,Hinglish,No
water log after pipe burst traffic stop,municipal_traffic_obstruction,waterlogging_stopping_traffic,English,No
pothole repair material on road blocks way,municipal_traffic_obstruction,construction_debris_blocking_road,English,No
manhole cover replaced but road uneven jam,municipal_traffic_obstruction,traffic_jam,English,No
cattle fighting in market traffic blocked,municipal_traffic_obstruction,cattle_blocking_road,English,No
garbage smell making driver dizzy jam h,municipal_traffic_obstruction,road_blockage,Hinglish,No
fallen tree branch on car roof jam lga h,municipal_traffic_obstruction,fallen_tree_blocking_road,Hinglish,No
construction gravel spill on 2 lanes jam,municipal_traffic_obstruction,construction_debris_blocking_road,English,No
road narrow due to rehari in evening jam,municipal_traffic_obstruction,road_narrowing_due_to_shop_extension,Hinglish,No
water stagnation 1 foot deep traffic crawl,municipal_traffic_obstruction,waterlogging_stopping_traffic,English,No
pothols r many traffic is very slow,municipal_traffic_obstruction,traffic_jam,English,No
road damage report traffic is at standstill,municipal_traffic_obstruction,traffic_jam,English,No
manhole repair work blocked lane for 1 wk,municipal_traffic_obstruction,road_blockage,English,No
cattle blockade at main junction jam h,municipal_traffic_obstruction,cattle_blocking_road,Hinglish,No
garbage smell at red light is annoying jam too,municipal_traffic_obstruction,road_blockage,English,No
fallen tree branch on road bikers hit jam,municipal_traffic_obstruction,fallen_tree_blocking_road,English,No
construction debris on road blocks lane jam,municipal_traffic_obstruction,construction_debris_blocking_road,English,No
road narrow due to construction fence jam,municipal_traffic_obstruction,road_narrowing_due_to_shop_extension,Hinglish,No
water log at subway cars stuck in water jam,municipal_traffic_obstruction,waterlogging_stopping_traffic,English,No
pothols causing bottle neck at signal jam,municipal_traffic_obstruction,traffic_jam,English,No
road sink hole traffic restricted south ex,municipal_traffic_obstruction,road_blockage,Hinglish,No
manhole repair work diverted cars jam,municipal_traffic_obstruction,road_blockage,English,No
cattle nuisance in market jam in evening,municipal_traffic_obstruction,cattle_blocking_road,Hinglish,No
garbage truck parked illegally on road jam,municipal_traffic_obstruction,road_blockage,English,No
fallen tree hit a bus road closed jam,municipal_traffic_obstruction,road_blockage,English,No
construction debris spilled on road jam,municipal_traffic_obstruction,construction_debris_blocking_road,English,No
road narrow kr diya encroachment ne jam h,municipal_traffic_obstruction,road_narrowing_due_to_shop_extension,Hinglish,No
water log on main highway cars slow jam,municipal_traffic_obstruction,waterlogging_stopping_traffic,English,No
pothols r big gadi wheel damage jam,municipal_traffic_obstruction,traffic_jam,Hinglish,No
road toota h jam lga h rohini me,municipal_traffic_obstruction,traffic_jam,Hinglish,No
manhole lid open on road gadi stuck jam,municipal_traffic_obstruction,open_manhole_on_main_road,Hinglish,No
cattle on road causing 1 km jam,municipal_traffic_obstruction,cattle_blocking_road,Hinglish,No
garbage dump at crossing blocks lane jam,municipal_traffic_obstruction,road_blockage,English,No
pothole depth is too much car stopped jam,municipal_traffic_obstruction,traffic_jam,English,No
manhole repair sand blocks the whole road,municipal_traffic_obstruction,road_blockage,English,No
cattle blockade in morning peak hrs jam,municipal_traffic_obstruction,cattle_blocking_road,English,No
tree branch touching wires but no block,green_and_urban_ecology,overgrown_branches_touching_wires,English,No
tree branch hanging low hit a car jam,municipal_traffic_obstruction,fallen_tree_blocking_road,English,No
encroachment on pavement but road clear,illegal_construction_and_encroachment,hawker_encroachment,English,No
pavement encroachment forced cars wide jam,municipal_traffic_obstruction,hawker_encroachment_on_footpaths,English,No
construction crane on road blocks traffic jam,municipal_traffic_obstruction,construction_debris_blocking_road,English,No
road narrow ho gya rehari walo se jam h,municipal_traffic_obstruction,road_narrowing_due_to_shop_extension,Hinglish,No
water stagnant forced lane closure jam,municipal_traffic_obstruction,waterlogging_stopping_traffic,English,No
pothols r dangerous gadi damage and jam h,municipal_traffic_obstruction,traffic_jam,Hinglish,No
road cave in traffic divert lajpat nagar,municipal_traffic_obstruction,road_blockage,Hinglish,No
open manhole caused car accident jam,municipal_traffic_obstruction,open_manhole_on_main_road,Hinglish,No
cattle blockade in morning peak time jam,municipal_traffic_obstruction,cattle_blocking_road,English,No
garbage smell causing bikes slow in market,municipal_traffic_obstruction,road_blockage,English,No
fallen tree blocked colony road jam h,municipal_traffic_obstruction,fallen_tree_blocking_road,Hinglish,No
construction material blocks ambulance way h,municipal_traffic_obstruction,construction_debris_blocking_road,Hinglish,No
road narrow ho gya kiosks ki wajha se jam,municipal_traffic_obstruction,road_narrowing_due_to_shop_extension,Hinglish,No
water flow on road high traffic crawl,municipal_traffic_obstruction,waterlogging_stopping_traffic,English,No
